지점,지점명,일시,일조(hr),일사(MJ/m2)
138,포항,2022-07-28 10:00,0,0.42
138,포항,2022-07-28 11:00,0,0.52
138,포항,2022-07-28 12:00,0,0.74
138,포항,2022-07-28 13:00,0,0.61
138,포항,2022-07-28 14:00,0,0.48
138,포항,2022-07-28 15:00,0,0.35
138,포항,2022-07-28 16:00,0,0.56
138,포항,2022-07-28 17:00,0,0.42
138,포항,2022-07-28 18:00,0,0.25
138,포항,2022-07-28 19:00,0,0.15
138,포항,2022-07-28 20:00,0,0
138,포항,2022-07-29 6:00,0,0
138,포항,2022-07-29 7:00,0,0.12
138,포항,2022-07-29 8:00,0,0.51
138,포항,2022-07-29 9:00,0,0.58
138,포항,2022-07-29 10:00,0,0.88
138,포항,2022-07-29 11:00,0,1.33
138,포항,2022-07-29 12:00,0,1.46
138,포항,2022-07-29 13:00,0.3,2.29
138,포항,2022-07-29 14:00,1,3.39
138,포항,2022-07-29 15:00,1,3
138,포항,2022-07-29 16:00,1,2.24
138,포항,2022-07-29 17:00,1,1.78
138,포항,2022-07-29 18:00,1,0.92
138,포항,2022-07-29 19:00,0.7,0.27
138,포항,2022-07-29 20:00,0.1,0.02
138,포항,2022-07-30 6:00,0,0
138,포항,2022-07-30 7:00,0,0.06
138,포항,2022-07-30 8:00,0,0.26
138,포항,2022-07-30 9:00,0,0.38
138,포항,2022-07-30 10:00,0,0.73
138,포항,2022-07-30 11:00,0,0.91
138,포항,2022-07-30 12:00,0,1.21
138,포항,2022-07-30 13:00,0,0.93
138,포항,2022-07-30 14:00,0,1.07
138,포항,2022-07-30 15:00,0.1,1.47
138,포항,2022-07-30 16:00,0.5,1.33
138,포항,2022-07-30 17:00,0,0.37
138,포항,2022-07-30 18:00,0,0.36
138,포항,2022-07-30 19:00,0,0.1
138,포항,2022-07-30 20:00,0,0
138,포항,2022-07-31 6:00,0,0.01
138,포항,2022-07-31 7:00,0,0.05
138,포항,2022-07-31 8:00,0,0.24
138,포항,2022-07-31 9:00,0.1,0.85
138,포항,2022-07-31 10:00,0.3,1.57
138,포항,2022-07-31 11:00,0.1,1.21
138,포항,2022-07-31 12:00,0,1.05
138,포항,2022-07-31 13:00,0,1.04
138,포항,2022-07-31 14:00,0,1.2
138,포항,2022-07-31 15:00,0,0.65
138,포항,2022-07-31 16:00,0,0.85
138,포항,2022-07-31 17:00,0,0.54
138,포항,2022-07-31 18:00,0,0.28
138,포항,2022-07-31 19:00,0,0.06
138,포항,2022-07-31 20:00,0,0
138,포항,2022-08-01 6:00,0,0.03
138,포항,2022-08-01 7:00,0.1,0.25
138,포항,2022-08-01 8:00,0,0.53
138,포항,2022-08-01 9:00,0,0.75
138,포항,2022-08-01 10:00,0.7,1.56
138,포항,2022-08-01 11:00,0.7,1.91
138,포항,2022-08-01 12:00,0.5,1.64
138,포항,2022-08-01 13:00,0.3,0.95
138,포항,2022-08-01 14:00,0.3,1.34
138,포항,2022-08-01 15:00,0.4,1.52
138,포항,2022-08-01 16:00,0.5,1.02
138,포항,2022-08-01 17:00,0.4,0.69
138,포항,2022-08-01 18:00,0.1,0.26
138,포항,2022-08-01 19:00,0,0.1
138,포항,2022-08-01 20:00,0,0.01
138,포항,2022-08-02 6:00,0,0.02
138,포항,2022-08-02 7:00,0.3,0.3
138,포항,2022-08-02 8:00,1,1.06
138,포항,2022-08-02 9:00,1,1.91
138,포항,2022-08-02 10:00,0.7,1.63
138,포항,2022-08-02 11:00,0,1.16
138,포항,2022-08-02 12:00,0.3,1.63
138,포항,2022-08-02 13:00,0.1,0.97
138,포항,2022-08-02 14:00,0,0.85
138,포항,2022-08-02 15:00,0,0.32
138,포항,2022-08-02 16:00,0.4,1.49
138,포항,2022-08-02 17:00,0.3,0.91
138,포항,2022-08-02 18:00,0.5,0.68
138,포항,2022-08-02 19:00,0,0.22
138,포항,2022-08-02 20:00,0,0.02
138,포항,2022-08-03 6:00,0,0.01
138,포항,2022-08-03 7:00,0.6,0.36
138,포항,2022-08-03 8:00,1,1.05
138,포항,2022-08-03 9:00,1,1.61
138,포항,2022-08-03 10:00,0.6,1.49
138,포항,2022-08-03 11:00,0.9,2.35
138,포항,2022-08-03 12:00,1,3.02
138,포항,2022-08-03 13:00,1,3.17
138,포항,2022-08-03 14:00,0.7,2.21
138,포항,2022-08-03 15:00,0.2,0.91
138,포항,2022-08-03 16:00,0.5,1.4
138,포항,2022-08-03 17:00,0.9,1.6
138,포항,2022-08-03 18:00,1,0.97
138,포항,2022-08-03 19:00,0.9,0.34
138,포항,2022-08-03 20:00,0,0.01
138,포항,2022-08-04 6:00,0,0.01
138,포항,2022-08-04 7:00,0.9,0.4
138,포항,2022-08-04 8:00,1,1.09
138,포항,2022-08-04 9:00,1,1.73
138,포항,2022-08-04 10:00,1,2.28
138,포항,2022-08-04 11:00,1,2.81
138,포항,2022-08-04 12:00,1,2.39
138,포항,2022-08-04 13:00,1,3.43
138,포항,2022-08-04 14:00,0.6,1.83
138,포항,2022-08-04 15:00,0.5,1.21
138,포항,2022-08-04 16:00,0.7,1.24
138,포항,2022-08-04 17:00,0.9,1.37
138,포항,2022-08-04 18:00,1,0.99
138,포항,2022-08-04 19:00,0.7,0.28
138,포항,2022-08-04 20:00,0,0.01
138,포항,2022-08-05 6:00,0,0.01
138,포항,2022-08-05 7:00,0.8,0.37
138,포항,2022-08-05 8:00,1,1.06
138,포항,2022-08-05 9:00,1,1.79
138,포항,2022-08-05 10:00,1,2.34
138,포항,2022-08-05 11:00,0.8,1.94
138,포항,2022-08-05 12:00,0.6,1.74
138,포항,2022-08-05 13:00,0.4,1.53
138,포항,2022-08-05 14:00,0.7,2.03
138,포항,2022-08-05 15:00,0.8,2.3
138,포항,2022-08-05 16:00,0.4,1.5
138,포항,2022-08-05 17:00,0.9,1.4
138,포항,2022-08-05 18:00,1,1
138,포항,2022-08-05 19:00,0.8,0.33
138,포항,2022-08-05 20:00,0,0
138,포항,2022-08-06 6:00,0,0.02
138,포항,2022-08-06 7:00,0,0.28
138,포항,2022-08-06 8:00,1,0.86
138,포항,2022-08-06 9:00,1,1.56
138,포항,2022-08-06 10:00,1,2.2
138,포항,2022-08-06 11:00,1,2.64
138,포항,2022-08-06 12:00,1,3.04
138,포항,2022-08-06 13:00,0.8,2.19
138,포항,2022-08-06 14:00,0.7,1.9
138,포항,2022-08-06 15:00,1,2.27
138,포항,2022-08-06 16:00,1,1.74
138,포항,2022-08-06 17:00,0.7,0.91
138,포항,2022-08-06 18:00,1,0.88
138,포항,2022-08-06 19:00,0.8,0.3
138,포항,2022-08-06 20:00,0,0.01
138,포항,2022-08-07 6:00,0,0.01
138,포항,2022-08-07 7:00,0.8,0.34
138,포항,2022-08-07 8:00,1,0.95
138,포항,2022-08-07 9:00,1,1.65
138,포항,2022-08-07 10:00,1,2.3
138,포항,2022-08-07 11:00,1,2.81
138,포항,2022-08-07 12:00,0.9,2.94
138,포항,2022-08-07 13:00,1,2.88
138,포항,2022-08-07 14:00,1,2.93
138,포항,2022-08-07 15:00,1,2.72
138,포항,2022-08-07 16:00,0.9,1.96
138,포항,2022-08-07 17:00,0.8,1.1
138,포항,2022-08-07 18:00,0,0.38
138,포항,2022-08-07 19:00,0,0.17
138,포항,2022-08-07 20:00,0,0
138,포항,2022-08-08 6:00,0,0.01
138,포항,2022-08-08 7:00,0,0.2
138,포항,2022-08-08 8:00,0,0.57
138,포항,2022-08-08 9:00,0.3,1.06
138,포항,2022-08-08 10:00,0,1.29
138,포항,2022-08-08 11:00,0,1.4
138,포항,2022-08-08 12:00,0,1.14
138,포항,2022-08-08 13:00,0,1.21
138,포항,2022-08-08 14:00,0,1.36
138,포항,2022-08-08 15:00,0,1.65
138,포항,2022-08-08 16:00,0,1.17
138,포항,2022-08-08 17:00,0,0.82
138,포항,2022-08-08 18:00,0,0.41
138,포항,2022-08-08 19:00,0,0.15
138,포항,2022-08-08 20:00,0,0.01
138,포항,2022-08-09 6:00,0,0
138,포항,2022-08-09 7:00,0,0.06
138,포항,2022-08-09 8:00,0,0.15
138,포항,2022-08-09 9:00,0,0.31
138,포항,2022-08-09 10:00,0,0.55
138,포항,2022-08-09 11:00,0,1.01
138,포항,2022-08-09 12:00,0.4,1.94
138,포항,2022-08-09 13:00,0,1.07
138,포항,2022-08-09 14:00,0,1.16
138,포항,2022-08-09 15:00,0,0.94
138,포항,2022-08-09 16:00,0,0.91
138,포항,2022-08-09 17:00,0.2,0.78
138,포항,2022-08-09 18:00,0,0.53
138,포항,2022-08-09 19:00,0,0.17
138,포항,2022-08-09 20:00,0,0
138,포항,2022-08-10 6:00,0,0
138,포항,2022-08-10 7:00,0,0.06
138,포항,2022-08-10 8:00,0,0.16
138,포항,2022-08-10 9:00,0,0.47
138,포항,2022-08-10 10:00,0,0.42
138,포항,2022-08-10 11:00,0,0.48
138,포항,2022-08-10 12:00,0,0.72
138,포항,2022-08-10 13:00,0,1.05
138,포항,2022-08-10 14:00,0,0.95
138,포항,2022-08-10 15:00,0,0.72
138,포항,2022-08-10 16:00,0,0.45
138,포항,2022-08-10 17:00,0,0.36
138,포항,2022-08-10 18:00,0,0.24
138,포항,2022-08-10 19:00,0,0.06
138,포항,2022-08-10 20:00,0,0
138,포항,2022-08-11 6:00,0,0
138,포항,2022-08-11 7:00,0,0.11
138,포항,2022-08-11 8:00,0,0.16
138,포항,2022-08-11 9:00,0,0.25
138,포항,2022-08-11 10:00,0,0.38
138,포항,2022-08-11 11:00,0,0.42
138,포항,2022-08-11 12:00,0,0.46
138,포항,2022-08-11 13:00,0,0.3
138,포항,2022-08-11 14:00,0,0.35
138,포항,2022-08-11 15:00,0,0.51
138,포항,2022-08-11 16:00,0,0.37
138,포항,2022-08-11 17:00,0,0.25
138,포항,2022-08-11 18:00,0,0.1
138,포항,2022-08-11 19:00,0,0.01
138,포항,2022-08-11 20:00,0,0
138,포항,2022-08-12 6:00,0,0
138,포항,2022-08-12 7:00,0,0.12
138,포항,2022-08-12 8:00,0.4,0.55
138,포항,2022-08-12 9:00,1,1.69
138,포항,2022-08-12 10:00,1,2.26
138,포항,2022-08-12 11:00,0.9,1.86
138,포항,2022-08-12 12:00,1,2.79
138,포항,2022-08-12 13:00,1,2.86
138,포항,2022-08-12 14:00,0.8,2.29
138,포항,2022-08-12 15:00,1,2.78
138,포항,2022-08-12 16:00,1,2.2
138,포항,2022-08-12 17:00,1,1.49
138,포항,2022-08-12 18:00,1,0.82
138,포항,2022-08-12 19:00,0.7,0.25
138,포항,2022-08-12 20:00,0,0
138,포항,2022-08-13 6:00,0,0.01
138,포항,2022-08-13 7:00,0.6,0.29
138,포항,2022-08-13 8:00,1,0.97
138,포항,2022-08-13 9:00,0.7,1.31
138,포항,2022-08-13 10:00,0.3,1.24
138,포항,2022-08-13 11:00,0.1,1.34
138,포항,2022-08-13 12:00,0,1.11
138,포항,2022-08-13 13:00,0.6,2.05
138,포항,2022-08-13 14:00,1,2.36
138,포항,2022-08-13 15:00,0.6,1.64
138,포항,2022-08-13 16:00,0,0.25
138,포항,2022-08-13 17:00,0,0.11
138,포항,2022-08-13 18:00,0,0.17
138,포항,2022-08-13 19:00,0,0.04
138,포항,2022-08-13 20:00,0,0
138,포항,2022-08-14 6:00,0,0
138,포항,2022-08-14 7:00,0.1,0.2
138,포항,2022-08-14 8:00,0.3,0.63
138,포항,2022-08-14 9:00,0.4,1.03
138,포항,2022-08-14 10:00,0.8,1.82
138,포항,2022-08-14 11:00,0.8,1.92
138,포항,2022-08-14 12:00,0.5,1.66
138,포항,2022-08-14 13:00,0.8,2.65
138,포항,2022-08-14 14:00,0.5,1.65
138,포항,2022-08-14 15:00,0.4,1.01
138,포항,2022-08-14 16:00,0.1,0.48
138,포항,2022-08-14 17:00,0.7,1.3
138,포항,2022-08-14 18:00,0.1,0.36
138,포항,2022-08-14 19:00,0,0.11
138,포항,2022-08-14 20:00,0,0
138,포항,2022-08-15 6:00,0,0
138,포항,2022-08-15 7:00,0,0.14
138,포항,2022-08-15 8:00,0.2,0.54
138,포항,2022-08-15 9:00,1,1.58
138,포항,2022-08-15 10:00,0.7,1.56
138,포항,2022-08-15 11:00,1,3.32
138,포항,2022-08-15 12:00,0.4,1.78
138,포항,2022-08-15 13:00,0.4,1.99
138,포항,2022-08-15 14:00,0.7,2.05
138,포항,2022-08-15 15:00,0.3,1.5
138,포항,2022-08-15 16:00,0.6,1.36
138,포항,2022-08-15 17:00,0.1,0.72
138,포항,2022-08-15 18:00,0,0.36
138,포항,2022-08-15 19:00,0,0.06
138,포항,2022-08-15 20:00,0,0
138,포항,2022-08-16 6:00,0,0
138,포항,2022-08-16 7:00,0,0
138,포항,2022-08-16 8:00,0,0.04
138,포항,2022-08-16 9:00,0,0.1
138,포항,2022-08-16 10:00,0,0.24
138,포항,2022-08-16 11:00,0,0.32
138,포항,2022-08-16 12:00,0,0.27
138,포항,2022-08-16 13:00,0,0.41
138,포항,2022-08-16 14:00,0,0.53
138,포항,2022-08-16 15:00,0,0.25
138,포항,2022-08-16 16:00,0,0.22
138,포항,2022-08-16 17:00,0,0.17
138,포항,2022-08-16 18:00,0,0.19
138,포항,2022-08-16 19:00,0,0.1
138,포항,2022-08-16 20:00,0,0
138,포항,2022-08-17 6:00,0,0
138,포항,2022-08-17 7:00,0,0.17
138,포항,2022-08-17 8:00,0,0.51
138,포항,2022-08-17 9:00,0.2,0.93
138,포항,2022-08-17 10:00,0.3,1.54
138,포항,2022-08-17 11:00,0.2,1.77
138,포항,2022-08-17 12:00,0.1,1.39
138,포항,2022-08-17 13:00,0,1.03
138,포항,2022-08-17 14:00,0.1,1.17
138,포항,2022-08-17 15:00,0,0.76
138,포항,2022-08-17 16:00,0.3,1.28
138,포항,2022-08-17 17:00,0.6,1.07
138,포항,2022-08-17 18:00,0.5,0.69
138,포항,2022-08-17 19:00,0,0.06
138,포항,2022-08-17 20:00,0,0
138,포항,2022-08-18 6:00,0,0
138,포항,2022-08-18 7:00,0,0.16
138,포항,2022-08-18 8:00,0,0.4
138,포항,2022-08-18 9:00,0,0.38
138,포항,2022-08-18 10:00,0,0.86
138,포항,2022-08-18 11:00,0.5,2.17
138,포항,2022-08-18 12:00,1,3.22
138,포항,2022-08-18 13:00,1,3.31
138,포항,2022-08-18 14:00,1,2.7
138,포항,2022-08-18 15:00,0.9,2.47
138,포항,2022-08-18 16:00,1,2.08
138,포항,2022-08-18 17:00,1,1.42
138,포항,2022-08-18 18:00,0.9,0.69
138,포항,2022-08-18 19:00,0,0.07
138,포항,2022-08-18 20:00,0,0
138,포항,2022-08-19 6:00,0,0.01
138,포항,2022-08-19 7:00,0.1,0.19
138,포항,2022-08-19 8:00,0,0.45
138,포항,2022-08-19 9:00,0.1,0.88
138,포항,2022-08-19 10:00,0,1.29
138,포항,2022-08-19 11:00,0.5,1.8
138,포항,2022-08-19 12:00,1,2.71
138,포항,2022-08-19 13:00,1,3.27
138,포항,2022-08-19 14:00,1,3.13
138,포항,2022-08-19 15:00,0.8,1.88
138,포항,2022-08-19 16:00,0,0.93
138,포항,2022-08-19 17:00,0.2,0.75
138,포항,2022-08-19 18:00,0,0.28
138,포항,2022-08-19 19:00,0,0.05
138,포항,2022-08-19 20:00,0,0
138,포항,2022-08-20 6:00,0,0
138,포항,2022-08-20 7:00,0,0.17
138,포항,2022-08-20 8:00,0,0.06
138,포항,2022-08-20 9:00,0,0.27
138,포항,2022-08-20 10:00,0,0.51
138,포항,2022-08-20 11:00,0,0.41
138,포항,2022-08-20 12:00,0,1.11
138,포항,2022-08-20 13:00,0,1.41
138,포항,2022-08-20 14:00,0,0.77
138,포항,2022-08-20 15:00,0,0.25
138,포항,2022-08-20 16:00,0,0.19
138,포항,2022-08-20 17:00,0,0.12
138,포항,2022-08-20 18:00,0,0.08
138,포항,2022-08-20 19:00,0,0.02
138,포항,2022-08-20 20:00,0,0
138,포항,2022-08-21 6:00,0,0
138,포항,2022-08-21 7:00,0.5,0.25
138,포항,2022-08-21 8:00,1,0.96
138,포항,2022-08-21 9:00,1,1.73
138,포항,2022-08-21 10:00,1,2.39
138,포항,2022-08-21 11:00,1,2.94
138,포항,2022-08-21 12:00,1,3.22
138,포항,2022-08-21 13:00,1,3.33
138,포항,2022-08-21 14:00,1,3.21
138,포항,2022-08-21 15:00,1,2.87
138,포항,2022-08-21 16:00,1,2.24
138,포항,2022-08-21 17:00,1,1.64
138,포항,2022-08-21 18:00,1,0.9
138,포항,2022-08-21 19:00,0.7,0.21
138,포항,2022-08-21 20:00,0,0
138,포항,2022-08-22 6:00,0,0
138,포항,2022-08-22 7:00,0.9,0.33
138,포항,2022-08-22 8:00,1,1.02
138,포항,2022-08-22 9:00,1,1.74
138,포항,2022-08-22 10:00,1,2.38
138,포항,2022-08-22 11:00,1,2.88
138,포항,2022-08-22 12:00,1,3.2
138,포항,2022-08-22 13:00,1,3.28
138,포항,2022-08-22 14:00,1,3.12
138,포항,2022-08-22 15:00,1,2.37
138,포항,2022-08-22 16:00,1,1.56
138,포항,2022-08-22 17:00,0.6,1.03
138,포항,2022-08-22 18:00,0.6,0.67
138,포항,2022-08-22 19:00,0.2,0.17
138,포항,2022-08-22 20:00,0,0
138,포항,2022-08-23 6:00,0,0
138,포항,2022-08-23 7:00,0,0.11
138,포항,2022-08-23 8:00,0,0.45
138,포항,2022-08-23 9:00,0.1,0.41
138,포항,2022-08-23 10:00,0,0.43
138,포항,2022-08-23 11:00,0,0.29
138,포항,2022-08-23 12:00,0,0.37
138,포항,2022-08-23 13:00,0,0.46
138,포항,2022-08-23 14:00,0,0.71
138,포항,2022-08-23 15:00,0.1,1.1
138,포항,2022-08-23 16:00,0,0.28
138,포항,2022-08-23 17:00,0,0.17
138,포항,2022-08-23 18:00,0,0.07
138,포항,2022-08-23 19:00,0,0
138,포항,2022-08-23 20:00,0,0
138,포항,2022-08-24 6:00,0,0
138,포항,2022-08-24 7:00,0,0
138,포항,2022-08-24 8:00,0,0.12
138,포항,2022-08-24 9:00,0,0.22
138,포항,2022-08-24 10:00,0,0.59
138,포항,2022-08-24 11:00,0,0.4
138,포항,2022-08-24 12:00,0,0.22
138,포항,2022-08-24 13:00,0,1.03
138,포항,2022-08-24 14:00,0,0.72
138,포항,2022-08-24 15:00,0,0.83
138,포항,2022-08-24 16:00,0,0.56
138,포항,2022-08-24 17:00,0,0.25
138,포항,2022-08-24 18:00,0,0.13
138,포항,2022-08-24 19:00,0,0.06
138,포항,2022-08-24 20:00,0,0
138,포항,2022-08-25 6:00,0,0
138,포항,2022-08-25 7:00,0.4,0.2
138,포항,2022-08-25 8:00,0.4,0.75
138,포항,2022-08-25 9:00,0.7,1.16
138,포항,2022-08-25 10:00,0.7,1.96
138,포항,2022-08-25 11:00,0.7,2.11
138,포항,2022-08-25 12:00,0.9,3.21
138,포항,2022-08-25 13:00,1,3
138,포항,2022-08-25 14:00,1,2.44
138,포항,2022-08-25 15:00,0.9,2.18
138,포항,2022-08-25 16:00,0.8,1.57
138,포항,2022-08-25 17:00,0.2,0.65
138,포항,2022-08-25 18:00,0,0.28
138,포항,2022-08-25 19:00,0,0.09
138,포항,2022-08-25 20:00,0,0
138,포항,2022-08-26 6:00,0,0
138,포항,2022-08-26 7:00,0,0.05
138,포항,2022-08-26 8:00,0.1,0.36
138,포항,2022-08-26 9:00,0.7,1.26
138,포항,2022-08-26 10:00,1,2.33
138,포항,2022-08-26 11:00,1,2.82
138,포항,2022-08-26 12:00,1,3.18
138,포항,2022-08-26 13:00,1,3.29
138,포항,2022-08-26 14:00,1,3.22
138,포항,2022-08-26 15:00,1,2.42
138,포항,2022-08-26 16:00,1,2.17
138,포항,2022-08-26 17:00,1,1.47
138,포항,2022-08-26 18:00,0.6,0.54
138,포항,2022-08-26 19:00,0.4,0.18
138,포항,2022-08-27 6:00,0,0
138,포항,2022-08-27 7:00,0,0.01
138,포항,2022-08-27 8:00,0,0.22
138,포항,2022-08-27 9:00,0,0.46
138,포항,2022-08-27 10:00,0,0.57
138,포항,2022-08-27 11:00,0,0.82
138,포항,2022-08-27 12:00,0,0.67
138,포항,2022-08-27 13:00,0.7,2
138,포항,2022-08-27 14:00,1,2.7
138,포항,2022-08-27 15:00,1,2.52
138,포항,2022-08-27 16:00,1,2.16
138,포항,2022-08-27 17:00,1,1.52
138,포항,2022-08-27 18:00,1,0.74
138,포항,2022-08-27 19:00,0.4,0.13
138,포항,2022-08-28 6:00,0,0
138,포항,2022-08-28 7:00,0.6,0.25
138,포항,2022-08-28 8:00,1,0.82
138,포항,2022-08-28 9:00,1,1.68
138,포항,2022-08-28 10:00,1,2.37
138,포항,2022-08-28 11:00,1,2.87
138,포항,2022-08-28 12:00,1,3.22
138,포항,2022-08-28 13:00,1,3.3
138,포항,2022-08-28 14:00,1,3.2
138,포항,2022-08-28 15:00,1,2.79
138,포항,2022-08-28 16:00,1,2.27
138,포항,2022-08-28 17:00,1,1.59
138,포항,2022-08-28 18:00,1,0.82
138,포항,2022-08-28 19:00,0.5,0.13
138,포항,2022-08-29 6:00,0,0
138,포항,2022-08-29 7:00,0.1,0.13
138,포항,2022-08-29 8:00,0.8,0.8
138,포항,2022-08-29 9:00,0,0.59
138,포항,2022-08-29 10:00,0.2,1.2
138,포항,2022-08-29 11:00,0,1.21
138,포항,2022-08-29 12:00,0,0.95
138,포항,2022-08-29 13:00,0,0.9
138,포항,2022-08-29 14:00,0,0.96
138,포항,2022-08-29 15:00,0,0.49
138,포항,2022-08-29 16:00,0,0.45
138,포항,2022-08-29 17:00,0,0.28
138,포항,2022-08-29 18:00,0,0.18
138,포항,2022-08-29 19:00,0,0
138,포항,2022-08-30 6:00,0,0
138,포항,2022-08-30 7:00,0,0.05
138,포항,2022-08-30 8:00,0,0.13
138,포항,2022-08-30 9:00,0,0.15
138,포항,2022-08-30 10:00,0,0.36
138,포항,2022-08-30 11:00,0,0.76
138,포항,2022-08-30 12:00,0,0.46
138,포항,2022-08-30 13:00,0,0.19
138,포항,2022-08-30 14:00,0,0.2
138,포항,2022-08-30 15:00,0,0.18
138,포항,2022-08-30 16:00,0,0.11
138,포항,2022-08-30 17:00,0,0.06
138,포항,2022-08-30 18:00,0,0.02
138,포항,2022-08-30 19:00,0,0
138,포항,2022-08-31 6:00,0,0
138,포항,2022-08-31 7:00,0,0.02
138,포항,2022-08-31 8:00,0,0.04
138,포항,2022-08-31 9:00,0,0.08
138,포항,2022-08-31 10:00,0,0.17
138,포항,2022-08-31 11:00,0,0.23
138,포항,2022-08-31 12:00,0,0.21
138,포항,2022-08-31 13:00,0,0.24
138,포항,2022-08-31 14:00,0,0.37
138,포항,2022-08-31 15:00,0,0.45
138,포항,2022-08-31 16:00,0,0.48
138,포항,2022-08-31 17:00,0,0.28
138,포항,2022-08-31 18:00,0,0.26
138,포항,2022-08-31 19:00,0,0.03
138,포항,2022-09-01 6:00,0,0
138,포항,2022-09-01 7:00,0.6,0.21
138,포항,2022-09-01 8:00,1,0.91
138,포항,2022-09-01 9:00,1,1.57
138,포항,2022-09-01 10:00,0.8,1.73
138,포항,2022-09-01 11:00,0,0.86
138,포항,2022-09-01 12:00,0.2,1.23
138,포항,2022-09-01 13:00,0,0.75
138,포항,2022-09-01 14:00,0.4,1.78
138,포항,2022-09-01 15:00,0,0.63
138,포항,2022-09-01 16:00,0,0.42
138,포항,2022-09-01 17:00,0,0.18
138,포항,2022-09-01 18:00,0,0.11
138,포항,2022-09-01 19:00,0,0
138,포항,2022-09-02 6:00,0,0
138,포항,2022-09-02 7:00,0,0
138,포항,2022-09-02 8:00,0,0.04
138,포항,2022-09-02 9:00,0,0.13
138,포항,2022-09-02 10:00,0,0.09
138,포항,2022-09-02 11:00,0,0.26
138,포항,2022-09-02 12:00,0,0.42
138,포항,2022-09-02 13:00,0,1.04
138,포항,2022-09-02 14:00,0.3,1.59
138,포항,2022-09-02 15:00,0.1,0.96
138,포항,2022-09-02 16:00,0,0.45
138,포항,2022-09-02 17:00,0,0.2
138,포항,2022-09-02 18:00,0,0.09
138,포항,2022-09-02 19:00,0,0.06
138,포항,2022-09-03 6:00,0,0
138,포항,2022-09-03 7:00,0,0.02
138,포항,2022-09-03 8:00,0,0.19
138,포항,2022-09-03 9:00,0,0.26
138,포항,2022-09-03 10:00,0,0.54
138,포항,2022-09-03 11:00,0,0.3
138,포항,2022-09-03 12:00,0,0.6
138,포항,2022-09-03 13:00,0,0.58
138,포항,2022-09-03 14:00,0,0.31
138,포항,2022-09-03 15:00,0,0.48
138,포항,2022-09-03 16:00,0,0.39
138,포항,2022-09-03 17:00,0,0.18
138,포항,2022-09-03 18:00,0,0.07
138,포항,2022-09-03 19:00,0,0
138,포항,2022-09-04 6:00,0,0
138,포항,2022-09-04 7:00,0,0.02
138,포항,2022-09-04 8:00,0,0.14
138,포항,2022-09-04 9:00,0,0.23
138,포항,2022-09-04 10:00,0,0.19
138,포항,2022-09-04 11:00,0,0.35
138,포항,2022-09-04 12:00,0,0.72
138,포항,2022-09-04 13:00,0,0.57
138,포항,2022-09-04 14:00,0,0.59
138,포항,2022-09-04 15:00,0,0.59
138,포항,2022-09-04 16:00,0.1,1.15
138,포항,2022-09-04 17:00,0.4,0.82
138,포항,2022-09-04 18:00,0.8,0.6
138,포항,2022-09-04 19:00,0.1,0.07
138,포항,2022-09-05 6:00,0,0
138,포항,2022-09-05 7:00,0,0.04
138,포항,2022-09-05 8:00,0,0.14
138,포항,2022-09-05 9:00,0,0.4
138,포항,2022-09-05 10:00,0,0.5
138,포항,2022-09-05 11:00,0,0.79
138,포항,2022-09-05 12:00,0,0.91
138,포항,2022-09-05 13:00,0,0.66
138,포항,2022-09-05 14:00,0,0.54
138,포항,2022-09-05 15:00,0,0.34
138,포항,2022-09-05 16:00,0,0.22
138,포항,2022-09-05 17:00,0,0.17
138,포항,2022-09-05 18:00,0,0.04
138,포항,2022-09-05 19:00,0,0
138,포항,2022-09-06 6:00,0,0
138,포항,2022-09-06 7:00,0,
138,포항,2022-09-06 8:00,0,
138,포항,2022-09-06 9:00,0,
138,포항,2022-09-06 10:00,0,
138,포항,2022-09-06 11:00,0,
138,포항,2022-09-06 12:00,0.6,2.07
138,포항,2022-09-06 13:00,1,3.1
138,포항,2022-09-06 14:00,1,2.93
138,포항,2022-09-06 15:00,1,2.66
138,포항,2022-09-06 16:00,1,1.86
138,포항,2022-09-06 17:00,1,1.42
138,포항,2022-09-06 18:00,1,0.62
138,포항,2022-09-06 19:00,0.3,0.07
138,포항,2022-09-07 6:00,0,0
138,포항,2022-09-07 7:00,0.7,0.24
138,포항,2022-09-07 8:00,1,0.89
138,포항,2022-09-07 9:00,1,1.63
138,포항,2022-09-07 10:00,1,2.28
138,포항,2022-09-07 11:00,1,2.81
138,포항,2022-09-07 12:00,1,3.14
138,포항,2022-09-07 13:00,1,3.2
138,포항,2022-09-07 14:00,1,3.05
138,포항,2022-09-07 15:00,1,2.62
138,포항,2022-09-07 16:00,1,2.06
138,포항,2022-09-07 17:00,1,1.31
138,포항,2022-09-07 18:00,0.6,0.52
138,포항,2022-09-07 19:00,0.1,0.05
138,포항,2022-09-08 6:00,0,0
138,포항,2022-09-08 7:00,0.6,0.2
138,포항,2022-09-08 8:00,1,0.89
138,포항,2022-09-08 9:00,1,1.61
138,포항,2022-09-08 10:00,1,2.3
138,포항,2022-09-08 11:00,1,2.74
138,포항,2022-09-08 12:00,1,2.71
138,포항,2022-09-08 13:00,1,3.07
138,포항,2022-09-08 14:00,1,2.93
138,포항,2022-09-08 15:00,1,2.39
138,포항,2022-09-08 16:00,1,1.77
138,포항,2022-09-08 17:00,0.7,0.82
138,포항,2022-09-08 18:00,0.6,0.47
138,포항,2022-09-08 19:00,0.1,0.04
138,포항,2022-09-09 7:00,0,0.14
